"","Datum","Daily.Nr.","Probenummer","Objektbezeichnung","Fundlage","Lage","Taxon","Name","Resttyp","Erhaltungstyp","Season","Himmelsrichtung","Art"
"8274","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8275","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8276","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8277","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8278","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8279","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8280","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8281","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8282","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8283","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8284","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8285","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8286","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8287","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8288","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8289","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8290","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8291","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8292","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8293","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8294","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8295","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8296","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8297","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8298","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8299","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8300","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8301","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8302","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8303","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8304","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8305","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8306","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8307","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8308","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8309","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8310","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8311","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8312","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8313","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8314","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8315","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8316","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8317","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8318","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8319","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8320","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8321","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8322","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8323","10.04.2022","10.04.2022-021","TG22.MS3_CS_044","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8324","10.04.2022","10.04.2022-021","TG22.MS3_CS_044","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8325","10.04.2022","10.04.2022-021","TG22.MS3_CS_044","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8326","10.04.2022","10.04.2022-025","TG22.MS3_CS_045","Botanik","Hof MS2, Dach, Nordhälfte, Lage 2","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8327","10.04.2022","10.04.2022-039","TG22.MS3_CS_048","Botanik","Tonnengewölbe","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Sueden","Früchte"
"8328","10.04.2022","10.04.2022-039","TG22.MS3_CS_048","Botanik","Tonnengewölbe","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Sueden","Früchte"
"8329","10.04.2022","10.04.2022-039","TG22.MS3_CS_048","Botanik","Tonnengewölbe","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Sueden","Früchte"
"8330","10.04.2022","10.04.2022-039","TG22.MS3_CS_048","Botanik","Tonnengewölbe","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Sueden","Früchte"
"8331","10.04.2022","10.04.2022-039","TG22.MS3_CS_048","Botanik","Tonnengewölbe","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Sueden","Früchte"
"8332","10.04.2022","10.04.2022-039","TG22.MS3_CS_048","Botanik","Tonnengewölbe","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Sueden","Früchte"
"8333","10.04.2022","10.04.2022-039","TG22.MS3_CS_048","Botanik","Tonnengewölbe","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Sueden","Früchte"
"8334","10.04.2022","10.04.2022-039","TG22.MS3_CS_048","Botanik","Tonnengewölbe","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Sueden","Früchte"
"8335","10.04.2022","10.04.2022-039","TG22.MS3_CS_048","Botanik","Tonnengewölbe","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Sueden","Früchte"
"8336","10.04.2022","10.04.2022-039","TG22.MS3_CS_048","Botanik","Tonnengewölbe","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Sueden","Früchte"
"8337","10.04.2022","10.04.2022-049","TG22.MS3_CS_051","Botanik","Hof MS2, Dach, Lage 4, Sieb","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8338","10.04.2022","10.04.2022-049","TG22.MS3_CS_051","Botanik","Hof MS2, Dach, Lage 4, Sieb","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8339","10.04.2022","10.04.2022-049","TG22.MS3_CS_051","Botanik","Hof MS2, Dach, Lage 4, Sieb","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8340","10.04.2022","10.04.2022-049","TG22.MS3_CS_051","Botanik","Hof MS2, Dach, Lage 4, Sieb","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8341","10.04.2022","10.04.2022-049","TG22.MS3_CS_051","Botanik","Hof MS2, Dach, Lage 4, Sieb","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8342","10.04.2022","10.04.2022-049","TG22.MS3_CS_051","Botanik","Hof MS2, Dach, Lage 4, Sieb","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8343","10.04.2022","10.04.2022-049","TG22.MS3_CS_051","Botanik","Hof MS2, Dach, Lage 4, Sieb","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8344","10.04.2022","10.04.2022-057","TG22.MS3_CS_052","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8345","10.04.2022","10.04.2022-057","TG22.MS3_CS_052","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8346","10.04.2022","10.04.2022-057","TG22.MS3_CS_052","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8347","11.04.2022","11.04.2022-007","TG22.MS3_CS_053","Botanik","Hof MS2, Dach, Lage 4a","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8348","11.04.2022","11.04.2022-007","TG22.MS3_CS_053","Botanik","Hof MS2, Dach, Lage 4a","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8349","11.04.2022","11.04.2022-007","TG22.MS3_CS_053","Botanik","Hof MS2, Dach, Lage 4a","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8350","11.04.2022","11.04.2022-007","TG22.MS3_CS_053","Botanik","Hof MS2, Dach, Lage 4a","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8351","11.04.2022","11.04.2022-007","TG22.MS3_CS_053","Botanik","Hof MS2, Dach, Lage 4a","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8352","11.04.2022","11.04.2022-014","TG22.MS3_CS_054","Botanik","Hof MS2, Dach, Lage 4a, Sieb","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8353","11.04.2022","11.04.2022-014","TG22.MS3_CS_054","Botanik","Hof MS2, Dach, Lage 4a, Sieb","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8354","11.04.2022","11.04.2022-014","TG22.MS3_CS_054","Botanik","Hof MS2, Dach, Lage 4a, Sieb","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8355","11.04.2022","11.04.2022-014","TG22.MS3_CS_054","Botanik","Hof MS2, Dach, Lage 4a, Sieb","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8356","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8357","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8358","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8359","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8360","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8361","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8362","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8363","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8364","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8365","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8366","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8367","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8368","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8369","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8370","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8371","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8372","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8373","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8374","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8375","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8376","11.04.2022","11.04.2022-029","TG22.MS3_CS_056","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8377","11.04.2022","11.04.2022-029","TG22.MS3_CS_056","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8378","11.04.2022","11.04.2022-029","TG22.MS3_CS_056","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8379","11.04.2022","11.04.2022-029","TG22.MS3_CS_056","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8380","11.04.2022","11.04.2022-029","TG22.MS3_CS_056","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8381","11.04.2022","11.04.2022-029","TG22.MS3_CS_056","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8382","11.04.2022","11.04.2022-029","TG22.MS3_CS_056","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8383","11.04.2022","11.04.2022-029","TG22.MS3_CS_056","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8384","11.04.2022","11.04.2022-029","TG22.MS3_CS_056","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8385","11.04.2022","11.04.2022-029","TG22.MS3_CS_056","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8386","11.04.2022","11.04.2022-039","TG22.MS3_CS_059","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8387","11.04.2022","11.04.2022-039","TG22.MS3_CS_059","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8388","11.04.2022","11.04.2022-039","TG22.MS3_CS_059","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8389","11.04.2022","11.04.2022-039","TG22.MS3_CS_059","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8390","11.04.2022","11.04.2022-039","TG22.MS3_CS_059","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8391","11.04.2022","11.04.2022-039","TG22.MS3_CS_059","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8392","11.04.2022","11.04.2022-039","TG22.MS3_CS_059","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8393","11.04.2022","11.04.2022-039","TG22.MS3_CS_059","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8394","11.04.2022","11.04.2022-039","TG22.MS3_CS_059","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8395","11.04.2022","11.04.2022-039","TG22.MS3_CS_059","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8396","11.04.2022","11.04.2022-039","TG22.MS3_CS_059","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8397","11.04.2022","11.04.2022-039","TG22.MS3_CS_059","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8398","11.04.2022","11.04.2022-043","TG22.MS3_CS_060","Botanik","Hof MS2, Dach, Lage 4, Sieb","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8399","11.04.2022","11.04.2022-043","TG22.MS3_CS_060","Botanik","Hof MS2, Dach, Lage 4, Sieb","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8400","11.04.2022","11.04.2022-043","TG22.MS3_CS_060","Botanik","Hof MS2, Dach, Lage 4, Sieb","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8401","11.04.2022","11.04.2022-043","TG22.MS3_CS_060","Botanik","Hof MS2, Dach, Lage 4, Sieb","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8402","11.04.2022","11.04.2022-043","TG22.MS3_CS_060","Botanik","Hof MS2, Dach, Lage 4, Sieb","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8403","11.04.2022","11.04.2022-043","TG22.MS3_CS_060","Botanik","Hof MS2, Dach, Lage 4, Sieb","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8404","11.04.2022","11.04.2022-046","TG22.MS3_CS_061","Botanik","Tonnengewölbe","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Sueden","Früchte"
"8405","11.04.2022","11.04.2022-046","TG22.MS3_CS_061","Botanik","Tonnengewölbe","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Sueden","Früchte"
"8406","11.04.2022","11.04.2022-046","TG22.MS3_CS_061","Botanik","Tonnengewölbe","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Sueden","Früchte"
"8407","11.04.2022","11.04.2022-046","TG22.MS3_CS_061","Botanik","Tonnengewölbe","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Sueden","Früchte"
"8408","11.04.2022","11.04.2022-046","TG22.MS3_CS_061","Botanik","Tonnengewölbe","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Sueden","Früchte"
"8409","11.04.2022","11.04.2022-046","TG22.MS3_CS_061","Botanik","Tonnengewölbe","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Sueden","Früchte"
"8410","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8411","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8412","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8413","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
"8414","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Olive","Same/Frucht","vertrocknet","2022","Westen","Früchte"
