"","Datum","Daily-Nr.","Probenummer","Objektbezeichnung","Fundlage","Lage","Taxon","Resttyp","Erhaltungstyp","Season"
"1672","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1673","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1674","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1675","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1676","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1677","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1678","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1679","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1680","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1681","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1682","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1683","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1684","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1685","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1686","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1687","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1688","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1689","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1690","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1691","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1692","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1693","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1694","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1695","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1696","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1697","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1698","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1699","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1700","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1701","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1702","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1703","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1704","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1705","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1706","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1707","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1708","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1709","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1710","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1711","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1712","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1713","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1714","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1715","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1716","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1717","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1718","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1719","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1720","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1721","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1722","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1723","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1724","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1725","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1726","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1727","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1728","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1729","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1730","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1731","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1732","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1733","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1734","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1735","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1736","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1737","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1738","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1739","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1740","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1741","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1742","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1743","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1744","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1745","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1746","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1747","21.04.2022","21.04.2022-008","TG22.MS3_CS_117","Holzkohle","MS4, NW-Ecke","MS4","indeterminata","Hoko","vk","2022"
"1748","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1749","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1750","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1751","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1752","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1753","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1754","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1755","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1756","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1757","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1758","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1759","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1760","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1761","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1762","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1763","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1764","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1765","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1766","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1767","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1768","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1769","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1770","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1771","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1772","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1773","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1774","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1775","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1776","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1777","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1778","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1779","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1780","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1781","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1782","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1783","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1784","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1785","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1786","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1787","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1788","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1789","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1790","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1791","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1792","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1793","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1794","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1795","21.04.2022","21.04.2022-026","TG22.MS3_CS_120","Holzkohle","MS4, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1796","21.04.2022","21.04.2022-052","TG22.MS3_CS_121","Botanik","MS5","MS5","indeterminata","Hoko","vk","2022"
"1797","21.04.2022","21.04.2022-052","TG22.MS3_CS_121","Botanik","MS5","MS5","indeterminata","Hoko","vk","2022"
"1798","21.04.2022","21.04.2022-052","TG22.MS3_CS_121","Botanik","MS5","MS5","indeterminata","Hoko","vk","2022"
"1799","21.04.2022","21.04.2022-052","TG22.MS3_CS_121","Botanik","MS5","MS5","indeterminata","Hoko","vk","2022"
"1800","21.04.2022","21.04.2022-052","TG22.MS3_CS_121","Botanik","MS5","MS5","indeterminata","Hoko","vk","2022"
"1801","23.04.2022","23.04.2022-009","TG22.MS3_CS_123","Holzkohle","MS3.3","MS3","indeterminata","Hoko","vk","2022"
"1802","23.04.2022","23.04.2022-009","TG22.MS3_CS_123","Holzkohle","MS3.3","MS3","indeterminata","Hoko","vk","2022"
"1803","23.04.2022","23.04.2022-009","TG22.MS3_CS_124","Holzkohle","MS4, Osthälfte, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1804","23.04.2022","23.04.2022-009","TG22.MS3_CS_124","Holzkohle","MS4, Osthälfte, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1805","23.04.2022","23.04.2022-009","TG22.MS3_CS_124","Holzkohle","MS4, Osthälfte, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1806","23.04.2022","23.04.2022-009","TG22.MS3_CS_124","Holzkohle","MS4, Osthälfte, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1807","23.04.2022","23.04.2022-009","TG22.MS3_CS_124","Holzkohle","MS4, Osthälfte, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1808","23.04.2022","23.04.2022-009","TG22.MS3_CS_124","Holzkohle","MS4, Osthälfte, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1809","23.04.2022","23.04.2022-009","TG22.MS3_CS_124","Holzkohle","MS4, Osthälfte, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1810","23.04.2022","23.04.2022-009","TG22.MS3_CS_124","Holzkohle","MS4, Osthälfte, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1811","23.04.2022","23.04.2022-009","TG22.MS3_CS_124","Holzkohle","MS4, Osthälfte, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1812","23.04.2022","23.04.2022-009","TG22.MS3_CS_124","Holzkohle","MS4, Osthälfte, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1813","23.04.2022","23.04.2022-009","TG22.MS3_CS_124","Holzkohle","MS4, Osthälfte, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1814","23.04.2022","23.04.2022-009","TG22.MS3_CS_124","Holzkohle","MS4, Osthälfte, NW, Fundament MS1","MS4","indeterminata","Hoko","vk","2022"
"1815","24.04.2022","24.04.2022-013","TG22.MS3_CS_127","Botanik","MS3.3, Verfüllung","MS3","indeterminata","Hoko","vk","2022"
"1816","24.04.2022","24.04.2022-013","TG22.MS3_CS_127","Botanik","MS3.3, Verfüllung","MS3","indeterminata","Hoko","vk","2022"
"1817","24.04.2022","24.04.2022-013","TG22.MS3_CS_127","Botanik","MS3.3, Verfüllung","MS3","indeterminata","Hoko","vk","2022"
"1818","24.04.2022","24.04.2022-023","TG22.MS3_CS_129","Holzkohle","MS4, Gebel-Bodenniveau (beim Putzen)","MS4","indeterminata","Hoko","vk","2022"
"1819","24.04.2022","24.04.2022-023","TG22.MS3_CS_129","Holzkohle","MS4, Gebel-Bodenniveau (beim Putzen)","MS4","indeterminata","Hoko","vk","2022"
"1820","24.04.2022","24.04.2022-023","TG22.MS3_CS_129","Holzkohle","MS4, Gebel-Bodenniveau (beim Putzen)","MS4","indeterminata","Hoko","vk","2022"
"1821","24.04.2022","24.04.2022-023","TG22.MS3_CS_129","Holzkohle","MS4, Gebel-Bodenniveau (beim Putzen)","MS4","indeterminata","Hoko","vk","2022"
"1822","24.04.2022","24.04.2022-023","TG22.MS3_CS_129","Holzkohle","MS4, Gebel-Bodenniveau (beim Putzen)","MS4","indeterminata","Hoko","vk","2022"
"1823","24.04.2022","24.04.2022-023","TG22.MS3_CS_129","Holzkohle","MS4, Gebel-Bodenniveau (beim Putzen)","MS4","indeterminata","Hoko","vk","2022"
"1824","24.04.2022","24.04.2022-023","TG22.MS3_CS_129","Holzkohle","MS4, Gebel-Bodenniveau (beim Putzen)","MS4","indeterminata","Hoko","vk","2022"
"1825","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1826","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1827","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1828","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1829","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1830","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1831","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1832","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1833","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1834","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1835","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1836","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1837","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1838","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1839","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1840","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1841","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1842","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1843","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1844","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1845","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1846","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1847","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1848","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1849","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1850","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1851","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1852","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1853","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1854","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
"1855","24.04.2022","24.04.2022-034","TG22.MS3_CS_130","Holzkohle","MS4, Osthälfte","MS4","indeterminata","Hoko","vk","2022"
