"","Datum","Daily-Nr.","Probenummer","Objektbezeichnung","Fundlage","Lage","Taxon","Resttyp","Erhaltungstyp","Season"
"329","13.12.2018","13.12.2018-162","TG18_MS1_CS_239","Früchte, Kerne, Zwiebelschale","MS2, Westen von M005, M006, M008","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"330","15.12.2018","15.12.2018-132","TG18_MS1_CS_270","Kerne","MS1, Suedwand aussen","MS1","Phoenix dactylifera","Sa/Fr","st","2018"
"331","15.12.2018","15.12.2018-132","TG18_MS1_CS_270","Kerne","MS1, Suedwand aussen","MS1","Phoenix dactylifera","Sa/Fr","st","2018"
"332","15.12.2018","15.12.2018-143","TG18_MS1_CS_279","Kern","MS2, um M008","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"333","16.12.2018","16.12.2018-112","TG18_MS1_CS_291","Kern","MS2, Sued-Ost von M006","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"334","16.12.2018","16.12.2018-122","TG18_MS1_CS_297","Probe","MS2, zw. M004 und M008","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"335","16.12.2018","16.12.2018-122","TG18_MS1_CS_297","Probe","MS2, zw. M004 und M008","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"336","16.12.2018","16.12.2018-122","TG18_MS1_CS_297","Probe","MS2, zw. M004 und M008","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"337","16.12.2018","16.12.2018-122","TG18_MS1_CS_297","Probe","MS2, zw. M004 und M008","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"338","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"339","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"340","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"341","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"342","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"343","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"344","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"345","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"346","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"347","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"348","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"349","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"350","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"351","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"352","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"353","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"354","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"355","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"356","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"357","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"358","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"359","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"360","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"361","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"362","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"363","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"364","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"365","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"366","16.12.2018","16.12.2018-136","TG18_MS1_CS_307","Dattelkome (?)","MS2, zw. M008 und Suedwand","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"367","16.12.2018","16.12.2018-136","TG18_MS1_CS_307","Dattelkome (?)","MS2, zw. M008 und Suedwand","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"368","16.12.2018","16.12.2018-136","TG18_MS1_CS_307","Dattelkome (?)","MS2, zw. M008 und Suedwand","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"369","16.12.2018","16.12.2018-136","TG18_MS1_CS_307","Dattelkome (?)","MS2, zw. M008 und Suedwand","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"370","16.12.2018","16.12.2018-136","TG18_MS1_CS_307","Dattelkome (?)","MS2, zw. M008 und Suedwand","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"371","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"372","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"373","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"374","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"375","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"376","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"377","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"378","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"379","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"380","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"381","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"382","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"383","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"384","16.12.2018","16.12.2018-146","TG18_MS1_CS_311","Botanikprobe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"385","16.12.2018","16.12.2018-146","TG18_MS1_CS_311","Botanikprobe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"386","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Phoenix dactylifera","Sa/Fr","st","2018"
"387","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Phoenix dactylifera","Sa/Fr","st","2018"
"388","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Phoenix dactylifera","Sa/Fr","st","2018"
"389","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Phoenix dactylifera","Sa/Fr","st","2018"
"390","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Phoenix dactylifera","Sa/Fr","st","2018"
"391","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Phoenix dactylifera","Sa/Fr","st","2018"
"392","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Phoenix dactylifera","Sa/Fr","st","2018"
"393","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Phoenix dactylifera","Sa/Fr","st","2018"
"394","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Phoenix dactylifera","Sa/Fr","st","2018"
"395","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Phoenix dactylifera","Sa/Fr","st","2018"
"396","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Phoenix dactylifera","Sa/Fr","st","2018"
"397","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Phoenix dactylifera","Sa/Fr","st","2018"
"398","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Phoenix dactylifera","Sa/Fr","st","2018"
"399","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Phoenix dactylifera","Sa/Fr","st","2018"
"400","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Phoenix dactylifera","Sa/Fr","st","2018"
"401","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Phoenix dactylifera","Sa/Fr","st","2018"
"402","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Phoenix dactylifera","Sa/Fr","st","2018"
"403","18.12.2018","18.12.2018-119","TG18_MS1_CS_351","Botanikprobe","MS1, Sued von Suedwand","MS1","Phoenix dactylifera","Sa/Fr","st","2018"
"404","18.12.2018","18.12.2018-119","TG18_MS1_CS_351","Botanikprobe","MS1, Sued von Suedwand","MS1","Phoenix dactylifera","Sa/Fr","st","2018"
"405","18.12.2018","18.12.2018-119","TG18_MS1_CS_351","Botanikprobe","MS1, Sued von Suedwand","MS1","Phoenix dactylifera","Sa/Fr","st","2018"
"406","18.12.2018","18.12.2018-119","TG18_MS1_CS_351","Botanikprobe","MS1, Sued von Suedwand","MS1","Phoenix dactylifera","Sa/Fr","st","2018"
"407","19.12.2018","19.12.2018-105","TG18_MS1_CS_372","Botanikprobe","MS2, X2 Suederweiterung","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"408","19.12.2018","19.12.2018-105","TG18_MS1_CS_372","Botanikprobe","MS2, X2 Suederweiterung","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"409","19.12.2018","19.12.2018-105","TG18_MS1_CS_372","Botanikprobe","MS2, X2 Suederweiterung","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"410","19.12.2018","19.12.2018-105","TG18_MS1_CS_372","Botanikprobe","MS2, X2 Suederweiterung","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"411","19.12.2018","19.12.2018-105","TG18_MS1_CS_372","Botanikprobe","MS2, X2 Suederweiterung","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"412","19.12.2018","19.12.2018-105","TG18_MS1_CS_372","Botanikprobe","MS2, X2 Suederweiterung","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"413","19.12.2018","19.12.2018-110","TG18_MS1_CS_375","Kern und Frucht","MS2, auf Matte A, im Sueden","MS2","Phoenix dactylifera","Sa/Fr","st","2018"
"414","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Pinus pinea","PeKarp","st","2018"
"415","10.12.2018","10.12.2018-171","TG18_MS1_CS_124","Korbstücke","MS2, Suederweiterung X2, obere Schicht","MS2","Poaceae","Hano","st","2018"
"416","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Poaceae","Hano","st","2018"
"417","17.12.2018","17.12.2018-107","TG18_MS1_CS_326","Holz und andere Botanik","MS2, Matte rs (?)","MS2","Poaceae","Hano","st","2018"
"418","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","Poaceae","Hal","st","2018"
"419","09.12.2018","9.12.2018-170","TG18_MS1_CS_077","Dattel- und Pfirsichkern","MS2, Osten von M005, M009","MS2","Prunus persica","Sa/Fr","st","2018"
"420","10.12.2018","10.12.2018-158","TG18_MS1_CS_119","Samen","MS2, Suederweiterung X2, obere Schicht","MS2","Prunus persica","Sa/Fr","st","2018"
"421","10.12.2018","10.12.2018-158","TG18_MS1_CS_119","Samen","MS2, Suederweiterung X2, obere Schicht","MS2","Prunus persica","Sa/Fr","st","2018"
"422","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Prunus persica","Sa/Fr","st","2018"
"423","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Prunus spinosa","Fr","st","2018"
"424","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Prunus spinosa","Sa/Fr","st","2018"
"425","08.12.2018","8.12.2018-111","TG18_MS1_CS_027","Granatapfel","MS2, im Westen von M005","MS2","Punica","Fr","st","2018"
"426","16.12.2018","16.12.2018-122","TG18_MS1_CS_297","Probe","MS2, zw. M004 und M008","MS2","Scirpus tuberosus","Frust","st","2018"
"427","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Scirpus tuberosus","Frust","st","2018"
"428","10.12.2018","10.12.2018-171","TG18_MS1_CS_124","Korbstücke","MS2, Suederweiterung X2, obere Schicht","MS2","Scirpus tuberosus","Sa/Fr","st","2018"
"429","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Trifolium alexandrinum","Sa/Fr","vk","2018"
"430","10.12.2018","10.12.2018-158","TG18_MS1_CS_119","Samen","MS2, Suederweiterung X2, obere Schicht","MS2","Trifolium alexandrinum","Blüst","st","2018"
"431","10.12.2018","10.12.2018-158","TG18_MS1_CS_119","Samen","MS2, Suederweiterung X2, obere Schicht","MS2","Trifolium alexandrinum","Blüst","st","2018"
"432","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Trifolium alexandrinum","Blüst","st","2018"
"433","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Trifolium alexandrinum","Blüst","st","2018"
"434","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Triticum dicoccum","Ähr","st","2018"
"435","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Triticum dicoccum","Ähr","st","2018"
"436","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Triticum durum turgidum","Ähr","st","2018"
"437","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Triticum durum turgidum","Ährbas","st","2018"
"438","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Triticum durum turgidum","Spi","st","2018"
"439","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Triticum durum turgidum","Spi","st","2018"
"440","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Triticum durum turgidum","Spi","st","2018"
"441","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Triticum durum turgidum","Spi","st","2018"
"442","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Triticum durum turgidum","Spi","st","2018"
"443","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Triticum durum turgidum","Spi","st","2018"
"444","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Triticum durum turgidum","Spi","st","2018"
"445","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Triticum durum turgidum","Spi","st","2018"
"446","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Triticum durum turgidum","Spi","st","2018"
"447","10.12.2018","10.12.2018-171","TG18_MS1_CS_124","Korbstücke","MS2, Suederweiterung X2, obere Schicht","MS2","cf. Vitis vinifera","Ra","st","2018"
"448","10.12.2018","10.12.2018-171","TG18_MS1_CS_124","Korbstücke","MS2, Suederweiterung X2, obere Schicht","MS2","cf. Vitis vinifera","Ra","st","2018"
"449","10.12.2018","10.12.2018-171","TG18_MS1_CS_124","Korbstücke","MS2, Suederweiterung X2, obere Schicht","MS2","cf. Vitis vinifera","Ra","st","2018"
"450","08.12.2018","8.12.2018-152","TG18_MS1_CS_039","Holzkohle","MS2, zw. Palmstamm und LZ-Verbruch","MS2","indeterminata","Ho","st","2018"
"451","09.12.2018","9.12.2018-107","TG18_MS1_CS_042","Datteln, Dompalme, Kerne Früchte","MS2, in Schnitt X3, Aushub nach Westen hin","MS2","indeterminata","Ho","st","2018"
"452","09.12.2018","9.12.2018-108","TG18_MS1_CS_043","Holz- und Palmholzstücke","MS2, in Schnitt X3, Aushub nach Westen hin","MS2","indeterminata","Ho","st","2018"
"453","09.12.2018","9.12.2018-108","TG18_MS1_CS_043","Holz- und Palmholzstücke","MS2, in Schnitt X3, Aushub nach Westen hin","MS2","indeterminata","Ho","st","2018"
"454","09.12.2018","9.12.2018-108","TG18_MS1_CS_043","Holz- und Palmholzstücke","MS2, in Schnitt X3, Aushub nach Westen hin","MS2","indeterminata","Ho","st","2018"
"455","09.12.2018","9.12.2018-127","TG18_MS1_CS_049","Fruchtstiel","MS2, Westen von M004","MS2","indeterminata","Ho","st","2018"
"456","09.12.2018","9.12.2018-140","TG18_MS1_CS_056","Samen (?)","MS2, Westen von M006","MS2","indeterminata","Ho","st","2018"
"457","10.12.2018","10.12.2018-124","TG18_MS1_CS_097","Holz und Frucht","MS1, Nordwand in Korbbefund","MS1","indeterminata","Ho","st","2018"
"458","10.12.2018","10.12.2018-124","TG18_MS1_CS_097","Holz und Frucht","MS1, Nordwand in Korbbefund","MS1","indeterminata","Ho","st","2018"
"459","10.12.2018","10.12.2018-124","TG18_MS1_CS_097","Holz und Frucht","MS1, Nordwand in Korbbefund","MS1","indeterminata","Ho","st","2018"
"460","10.12.2018","10.12.2018-138","TG18_MS1_CS_107","Holzstück und Kern","MS2, zw. M004 und Korb 10.12.2018-102","MS2","indeterminata","Ho","st","2018"
"461","12.12.2018","12.12.2018-143","TG18_MS1_CS_197","Holz- und Rohrstücke","MS1, Ostwand oestlich","MS1","indeterminata","Ho","st","2018"
"462","12.12.2018","12.12.2018-143","TG18_MS1_CS_197","Holz- und Rohrstücke","MS1, Ostwand oestlich","MS1","indeterminata","Ho","st","2018"
"463","12.12.2018","12.12.2018-143","TG18_MS1_CS_197","Holz- und Rohrstücke","MS1, Ostwand oestlich","MS1","indeterminata","Ho","st","2018"
"464","12.12.2018","12.12.2018-143","TG18_MS1_CS_197","Holz- und Rohrstücke","MS1, Ostwand oestlich","MS1","indeterminata","Ho","st","2018"
"465","12.12.2018","12.12.2018-143","TG18_MS1_CS_197","Holz- und Rohrstücke","MS1, Ostwand oestlich","MS1","indeterminata","Ho","st","2018"
"466","12.12.2018","12.12.2018-143","TG18_MS1_CS_197","Holz- und Rohrstücke","MS1, Ostwand oestlich","MS1","indeterminata","Ho","st","2018"
"467","12.12.2018","12.12.2018-143","TG18_MS1_CS_197","Holz- und Rohrstücke","MS1, Ostwand oestlich","MS1","indeterminata","Ho","st","2018"
"468","13.12.2018","13.12.2018-146","TG18_MS1_CS_232","Holz","MS1, Suedwand aussen","MS1","indeterminata","Ho","st","2018"
"469","13.12.2018","13.12.2018-146","TG18_MS1_CS_232","Holz","MS1, Suedwand aussen","MS1","indeterminata","Ho","st","2018"
"470","13.12.2018","13.12.2018-146","TG18_MS1_CS_232","Holz","MS1, Suedwand aussen","MS1","indeterminata","Ho","st","2018"
"471","13.12.2018","13.12.2018-183","TG18_MS1_CS_248","Holzstück und Palmenfrüchte","MS1, Ostwand aussen","MS1","indeterminata","Ho","st","2018"
"472","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","indeterminata","Ho","st","2018"
"473","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","indeterminata","Ho","st","2018"
"474","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","indeterminata","Ho","st","2018"
"475","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","indeterminata","Ho","st","2018"
"476","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"477","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"478","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"479","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"480","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"481","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"482","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"483","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"484","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"485","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"486","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
