"","Datum","Daily.Nr.","Probenummer","Objektbezeichnung","Fundlage","Lage","Taxon","Name","Resttyp","Erhaltungstyp","Season","Himmelsrichtung","Art"
"1306","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1307","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1308","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1309","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1310","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1311","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1312","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1313","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1314","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1315","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1316","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1317","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1318","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1319","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1320","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1321","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1322","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1323","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1324","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1325","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1326","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1327","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1328","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1329","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1330","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1331","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1332","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1333","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1334","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1335","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1336","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1337","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1338","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1339","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1340","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1341","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1342","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1343","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1344","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1345","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1346","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1347","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1348","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1349","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1350","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1351","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1352","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1353","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1354","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1355","02.12.2021","02.12.2021-005","TG21.MS2_CS_002","Botanik (Sammeltüte)","MS2 - Ostwand Stein, Ecke Süd, Versturz","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"1356","02.12.2021","02.12.2021-005","TG21.MS2_CS_002","Botanik (Sammeltüte)","MS2 - Ostwand Stein, Ecke Süd, Versturz","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"1357","02.12.2021","02.12.2021-005","TG21.MS2_CS_002","Botanik (Sammeltüte)","MS2 - Ostwand Stein, Ecke Süd, Versturz","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"1358","02.12.2021","02.12.2021-006","TG21.MS2_CS_003","Botanik (Sammeltüte)","MS2 - Profil, zwischen Aushub 1 und 2 (SO)","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"1359","02.12.2021","02.12.2021-006","TG21.MS2_CS_003","Botanik (Sammeltüte)","MS2 - Profil, zwischen Aushub 1 und 2 (SO)","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"1360","02.12.2021","02.12.2021-030","TG21.MS2_CS_005","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1361","02.12.2021","02.12.2021-030","TG21.MS2_CS_005","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1362","02.12.2021","02.12.2021-030","TG21.MS2_CS_005","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1363","02.12.2021","02.12.2021-030","TG21.MS2_CS_005","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1364","02.12.2021","02.12.2021-030","TG21.MS2_CS_005","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1365","02.12.2021","02.12.2021-030","TG21.MS2_CS_005","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1366","02.12.2021","02.12.2021-030","TG21.MS2_CS_005","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1367","02.12.2021","02.12.2021-030","TG21.MS2_CS_005","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1368","02.12.2021","02.12.2021-030","TG21.MS2_CS_005","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1369","02.12.2021","02.12.2021-030","TG21.MS2_CS_005","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1370","02.12.2021","02.12.2021-030","TG21.MS2_CS_005","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1371","02.12.2021","02.12.2021-030","TG21.MS2_CS_005","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1372","02.12.2021","02.12.2021-030","TG21.MS2_CS_005","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1373","02.12.2021","02.12.2021-030","TG21.MS2_CS_005","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1374","02.12.2021","02.12.2021-044","TG21.MS2_CS_006","Botanik","MS2 - Feuerstelle östlich von der SO-Ecke","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"1375","04.12.2021","04.12.2021-006","TG21.MS2_CS_007","Botanik (Sammeltüte)","MS2 - W-Wand am S-N-Profil-Schnitt","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Westen","Früchte"
"1376","04.12.2021","04.12.2021-006","TG21.MS2_CS_007","Botanik (Sammeltüte)","MS2 - W-Wand am S-N-Profil-Schnitt","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Westen","Früchte"
"1377","04.12.2021","04.12.2021-006","TG21.MS2_CS_007","Botanik (Sammeltüte)","MS2 - W-Wand am S-N-Profil-Schnitt","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Westen","Früchte"
"1378","04.12.2021","04.12.2021-006","TG21.MS2_CS_007","Botanik (Sammeltüte)","MS2 - W-Wand am S-N-Profil-Schnitt","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Westen","Früchte"
"1379","04.12.2021","04.12.2021-006","TG21.MS2_CS_007","Botanik (Sammeltüte)","MS2 - W-Wand am S-N-Profil-Schnitt","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Westen","Früchte"
"1380","04.12.2021","04.12.2021-006","TG21.MS2_CS_007","Botanik (Sammeltüte)","MS2 - W-Wand am S-N-Profil-Schnitt","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Westen","Früchte"
"1381","04.12.2021","04.12.2021-006","TG21.MS2_CS_007","Botanik (Sammeltüte)","MS2 - W-Wand am S-N-Profil-Schnitt","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Westen","Früchte"
"1382","04.12.2021","04.12.2021-006","TG21.MS2_CS_007","Botanik (Sammeltüte)","MS2 - W-Wand am S-N-Profil-Schnitt","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Westen","Früchte"
"1383","04.12.2021","04.12.2021-006","TG21.MS2_CS_007","Botanik (Sammeltüte)","MS2 - W-Wand am S-N-Profil-Schnitt","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Westen","Früchte"
"1384","04.12.2021","04.12.2021-006","TG21.MS2_CS_007","Botanik (Sammeltüte)","MS2 - W-Wand am S-N-Profil-Schnitt","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Westen","Früchte"
"1385","04.12.2021","04.12.2021-006","TG21.MS2_CS_007","Botanik (Sammeltüte)","MS2 - W-Wand am S-N-Profil-Schnitt","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Westen","Früchte"
"1386","04.12.2021","04.12.2021-006","TG21.MS2_CS_007","Botanik (Sammeltüte)","MS2 - W-Wand am S-N-Profil-Schnitt","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Westen","Früchte"
"1387","04.12.2021","04.12.2021-006","TG21.MS2_CS_007","Botanik (Sammeltüte)","MS2 - W-Wand am S-N-Profil-Schnitt","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Westen","Früchte"
"1388","04.12.2021","04.12.2021-032","TG21.MS2_CS_008","Botanik (Sammeltüte)","MS2, Ostseite, oberste Sturzlage","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"1389","05.12.2021","05.12.2021-010","TG21.MS2_CS_010","Botanik (Sammeltüte)","MS2, W-Wand, Schnitt Lage 5 (Süd-Hälfte)","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Westen","Früchte"
"1390","05.12.2021","05.12.2021-010","TG21.MS2_CS_010","Botanik (Sammeltüte)","MS2, W-Wand, Schnitt Lage 5 (Süd-Hälfte)","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Westen","Früchte"
"1391","05.12.2021","05.12.2021-010","TG21.MS2_CS_010","Botanik (Sammeltüte)","MS2, W-Wand, Schnitt Lage 5 (Süd-Hälfte)","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Westen","Früchte"
"1392","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1393","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1394","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1395","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1396","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1397","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1398","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1399","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1400","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1401","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1402","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1403","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1404","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1405","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1406","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1407","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1408","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1409","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1410","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1411","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1412","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1413","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1414","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1415","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1416","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1417","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1418","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1419","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1420","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1421","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1422","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1423","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1424","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1425","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1426","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1427","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1428","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
"1429","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sueden","Früchte"
