"","Datum","Daily-Nr.","Probenummer","Objektbezeichnung","Fundlage","Lage","Taxon","Resttyp","Erhaltungstyp","Season"
"1391","05.12.2021","05.12.2021-010","TG21.MS2_CS_010","Botanik (Sammeltüte)","MS2, W-Wand, Schnitt Lage 5 (Süd-Hälfte)","MS2","Olea europaea","Sa/Fr","st","2021"
"1392","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1393","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1394","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1395","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1396","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1397","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1398","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1399","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1400","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1401","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1402","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1403","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1404","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1405","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1406","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1407","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1408","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1409","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1410","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1411","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1412","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1413","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1414","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1415","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1416","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1417","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1418","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1419","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1420","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1421","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1422","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1423","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1424","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1425","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1426","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1427","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1428","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1429","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1430","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1431","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1432","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Olea europaea","Sa/Fr","st","2021"
"1433","06.12.2021","06.12.2021-009","TG21.MS2_CS_015","Botanik","MS2, W-Wand, Schnitt Lage 1 (mittig im Profil)","MS2","Olea europaea","Sa/Fr","st","2021"
"1434","06.12.2021","06.12.2021-035","TG21.MS2_CS_016","Botanik","MS2, O-Wand aussen, S-O-Ecke","MS2","Olea europaea","Sa/Fr","st","2021"
"1435","06.12.2021","06.12.2021-035","TG21.MS2_CS_016","Botanik","MS2, O-Wand aussen, S-O-Ecke","MS2","Olea europaea","Sa/Fr","st","2021"
"1436","06.12.2021","06.12.2021-035","TG21.MS2_CS_016","Botanik","MS2, O-Wand aussen, S-O-Ecke","MS2","Olea europaea","Sa/Fr","st","2021"
"1437","06.12.2021","06.12.2021-035","TG21.MS2_CS_016","Botanik","MS2, O-Wand aussen, S-O-Ecke","MS2","Olea europaea","Sa/Fr","st","2021"
"1438","06.12.2021","06.12.2021-035","TG21.MS2_CS_016","Botanik","MS2, O-Wand aussen, S-O-Ecke","MS2","Olea europaea","Sa/Fr","st","2021"
"1439","06.12.2021","06.12.2021-035","TG21.MS2_CS_016","Botanik","MS2, O-Wand aussen, S-O-Ecke","MS2","Olea europaea","Sa/Fr","st","2021"
"1440","06.12.2021","06.12.2021-035","TG21.MS2_CS_016","Botanik","MS2, O-Wand aussen, S-O-Ecke","MS2","Olea europaea","Sa/Fr","st","2021"
"1441","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1442","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1443","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1444","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1445","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1446","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1447","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1448","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1449","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1450","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1451","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1452","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1453","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1454","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1455","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1456","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1457","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1458","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1459","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1460","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1461","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1462","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1463","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1464","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1465","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1466","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1467","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1468","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1469","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1470","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1471","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1472","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Olea europaea","Sa/Fr","st","2021"
"1473","07.12.2021","07.12.2021-019","TG21.MS2_CS_018","Botanik (Sammeltüte)","MS2, Versturz zw. O-Wand und Dach","MS2","Olea europaea","Sa/Fr","st","2021"
"1474","07.12.2021","07.12.2021-019","TG21.MS2_CS_018","Botanik (Sammeltüte)","MS2, Versturz zw. O-Wand und Dach","MS2","Olea europaea","Sa/Fr","st","2021"
"1475","07.12.2021","07.12.2021-019","TG21.MS2_CS_018","Botanik (Sammeltüte)","MS2, Versturz zw. O-Wand und Dach","MS2","Olea europaea","Sa/Fr","st","2021"
"1476","07.12.2021","07.12.2021-019","TG21.MS2_CS_018","Botanik (Sammeltüte)","MS2, Versturz zw. O-Wand und Dach","MS2","Olea europaea","Sa/Fr","st","2021"
"1477","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1478","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1479","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1480","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1481","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1482","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1483","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1484","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1485","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1486","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1487","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1488","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1489","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1490","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1491","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1492","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1493","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1494","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1495","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1496","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1497","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1498","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1499","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1500","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1501","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1502","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1503","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1504","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1505","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1506","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1507","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1508","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1509","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1510","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1511","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1512","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1513","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1514","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1515","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1516","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1517","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1518","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1519","08.12.2021","08.12.2021-11","TG21.MS2_CS_020","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1520","08.12.2021","08.12.2021-11","TG21.MS2_CS_020","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1521","08.12.2021","08.12.2021-11","TG21.MS2_CS_020","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1522","08.12.2021","08.12.2021-11","TG21.MS2_CS_020","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1523","08.12.2021","08.12.2021-11","TG21.MS2_CS_020","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1524","08.12.2021","08.12.2021-11","TG21.MS2_CS_020","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1525","08.12.2021","08.12.2021-11","TG21.MS2_CS_020","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1526","08.12.2021","08.12.2021-11","TG21.MS2_CS_020","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1527","08.12.2021","08.12.2021-11","TG21.MS2_CS_020","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1528","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1529","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1530","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1531","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1532","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1533","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1534","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1535","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1536","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1537","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1538","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1539","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1540","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1541","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1542","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1543","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1544","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1545","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1546","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
"1547","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Olea europaea","Sa/Fr","st","2021"
